학교명,학교종류,지역,설립구분,상태,기준연도,Measure Names,Measure Values
가톨릭상지대학교,전문대학,경북,사립,기존,2024,취업률(%),80.695652174
가톨릭상지대학교,전문대학,경북,사립,기존,2024,취업자,464
가톨릭상지대학교,전문대학,경북,사립,기존,2024,예외자,62
가톨릭상지대학교,전문대학,경북,사립,기존,2024,졸업자,637
가톨릭상지대학교,전문대학,경북,사립,기존,2023,취업률(%),80.415944541
가톨릭상지대학교,전문대학,경북,사립,기존,2023,취업자,464
가톨릭상지대학교,전문대학,경북,사립,기존,2023,예외자,61
가톨릭상지대학교,전문대학,경북,사립,기존,2023,졸업자,638
가톨릭상지대학교,전문대학,경북,사립,기존,2022,취업률(%),79.107142857
가톨릭상지대학교,전문대학,경북,사립,기존,2022,취업자,443
가톨릭상지대학교,전문대학,경북,사립,기존,2022,예외자,67
가톨릭상지대학교,전문대학,경북,사립,기존,2022,졸업자,627
강동대학교,전문대학,충북,사립,기존,2024,취업률(%),78.853383459
강동대학교,전문대학,충북,사립,기존,2024,취업자,839
강동대학교,전문대학,충북,사립,기존,2024,예외자,93
강동대학교,전문대학,충북,사립,기존,2024,졸업자,1157
강동대학교,전문대학,충북,사립,기존,2023,취업률(%),72.988505747
강동대학교,전문대학,충북,사립,기존,2023,취업자,762
강동대학교,전문대학,충북,사립,기존,2023,예외자,110
강동대학교,전문대학,충북,사립,기존,2023,졸업자,1154
강동대학교,전문대학,충북,사립,기존,2022,취업률(%),73.994387278
강동대학교,전문대학,충북,사립,기존,2022,취업자,791
강동대학교,전문대학,충북,사립,기존,2022,예외자,177
강동대학교,전문대학,충북,사립,기존,2022,졸업자,1246
강릉영동대학교,전문대학,강원,사립,기존,2024,취업률(%),75.635876841
강릉영동대학교,전문대학,강원,사립,기존,2024,취업자,565
강릉영동대학교,전문대학,강원,사립,기존,2024,예외자,51
강릉영동대학교,전문대학,강원,사립,기존,2024,졸업자,798
강릉영동대학교,전문대학,강원,사립,기존,2023,취업률(%),74.043715847
강릉영동대학교,전문대학,강원,사립,기존,2023,취업자,542
강릉영동대학교,전문대학,강원,사립,기존,2023,예외자,86
강릉영동대학교,전문대학,강원,사립,기존,2023,졸업자,818
강릉영동대학교,전문대학,강원,사립,기존,2022,취업률(%),74.342928661
강릉영동대학교,전문대학,강원,사립,기존,2022,취업자,594
강릉영동대학교,전문대학,강원,사립,기존,2022,예외자,109
강릉영동대학교,전문대학,강원,사립,기존,2022,졸업자,908
강원관광대학교,전문대학,강원,사립,폐교,2022,취업률(%),69.615384615
강원관광대학교,전문대학,강원,사립,폐교,2022,취업자,181
강원관광대학교,전문대학,강원,사립,폐교,2022,예외자,25
강원관광대학교,전문대학,강원,사립,폐교,2022,졸업자,285
강원도립대학교,전문대학,강원,공립,기존,2024,취업률(%),63.874345550
강원도립대학교,전문대학,강원,공립,기존,2024,취업자,122
강원도립대학교,전문대학,강원,공립,기존,2024,예외자,50
강원도립대학교,전문대학,강원,공립,기존,2024,졸업자,241
강원도립대학교,전문대학,강원,공립,기존,2023,취업률(%),69.677419355
강원도립대학교,전문대학,강원,공립,기존,2023,취업자,108
강원도립대학교,전문대학,강원,공립,기존,2023,예외자,30
강원도립대학교,전문대학,강원,공립,기존,2023,졸업자,185
강원도립대학교,전문대학,강원,공립,기존,2022,취업률(%),57.142857143
강원도립대학교,전문대학,강원,공립,기존,2022,취업자,96
강원도립대학교,전문대학,강원,공립,기존,2022,예외자,39
강원도립대학교,전문대학,강원,공립,기존,2022,졸업자,207
거제대학교,전문대학,경남,사립,기존,2024,취업률(%),77.307692308
거제대학교,전문대학,경남,사립,기존,2024,취업자,201
거제대학교,전문대학,경남,사립,기존,2024,예외자,65
거제대학교,전문대학,경남,사립,기존,2024,졸업자,325
거제대학교,전문대학,경남,사립,기존,2023,취업률(%),78.694158076
거제대학교,전문대학,경남,사립,기존,2023,취업자,229
거제대학교,전문대학,경남,사립,기존,2023,예외자,49
거제대학교,전문대학,경남,사립,기존,2023,졸업자,340
거제대학교,전문대학,경남,사립,기존,2022,취업률(%),76.948051948
거제대학교,전문대학,경남,사립,기존,2022,취업자,237
거제대학교,전문대학,경남,사립,기존,2022,예외자,62
거제대학교,전문대학,경남,사립,기존,2022,졸업자,370
경기과학기술대학교,전문대학,경기,사립,기존,2024,취업률(%),69.664525339
경기과학기술대학교,전문대학,경기,사립,기존,2024,취업자,976
경기과학기술대학교,전문대학,경기,사립,기존,2024,예외자,359
경기과학기술대학교,전문대학,경기,사립,기존,2024,졸업자,1760
경기과학기술대학교,전문대학,경기,사립,기존,2023,취업률(%),71.465131158
경기과학기술대학교,전문대학,경기,사립,기존,2023,취업자,1117
경기과학기술대학교,전문대학,경기,사립,기존,2023,예외자,266
경기과학기술대학교,전문대학,경기,사립,기존,2023,졸업자,1829
경기과학기술대학교,전문대학,경기,사립,기존,2022,취업률(%),71.523982999
경기과학기술대학교,전문대학,경기,사립,기존,2022,취업자,1178
경기과학기술대학교,전문대학,경기,사립,기존,2022,예외자,226
경기과학기술대학교,전문대학,경기,사립,기존,2022,졸업자,1873
경남도립거창대학,전문대학,경남,공립,기존,2024,취업률(%),75.272727273
경남도립거창대학,전문대학,경남,공립,기존,2024,취업자,207
경남도립거창대학,전문대학,경남,공립,기존,2024,예외자,25
경남도립거창대학,전문대학,경남,공립,기존,2024,졸업자,300
경남도립거창대학,전문대학,경남,공립,기존,2023,취업률(%),73.605947955
경남도립거창대학,전문대학,경남,공립,기존,2023,취업자,198
경남도립거창대학,전문대학,경남,공립,기존,2023,예외자,53
경남도립거창대학,전문대학,경남,공립,기존,2023,졸업자,322
경남도립거창대학,전문대학,경남,공립,기존,2022,취업률(%),69.565217391
경남도립거창대학,전문대학,경남,공립,기존,2022,취업자,176
경남도립거창대학,전문대학,경남,공립,기존,2022,예외자,41
경남도립거창대학,전문대학,경남,공립,기존,2022,졸업자,294
경남도립남해대학,전문대학,경남,공립,기존,2024,취업률(%),74.721189591
경남도립남해대학,전문대학,경남,공립,기존,2024,취업자,201
경남도립남해대학,전문대학,경남,공립,기존,2024,예외자,23
경남도립남해대학,전문대학,경남,공립,기존,2024,졸업자,292
경남도립남해대학,전문대학,경남,공립,기존,2023,취업률(%),72.5
경남도립남해대학,전문대학,경남,공립,기존,2023,취업자,232
경남도립남해대학,전문대학,경남,공립,기존,2023,예외자,50
경남도립남해대학,전문대학,경남,공립,기존,2023,졸업자,370
경남도립남해대학,전문대학,경남,공립,기존,2022,취업률(%),69.361702128
경남도립남해대학,전문대학,경남,공립,기존,2022,취업자,163
경남도립남해대학,전문대학,경남,공립,기존,2022,예외자,37
경남도립남해대학,전문대학,경남,공립,기존,2022,졸업자,272
경남정보대학교,전문대학,부산,사립,기존,2024,취업률(%),72.940589116
경남정보대학교,전문대학,부산,사립,기존,2024,취업자,1461
경남정보대학교,전문대학,부산,사립,기존,2024,예외자,267
경남정보대학교,전문대학,부산,사립,기존,2024,졸업자,2270
경남정보대학교,전문대학,부산,사립,기존,2023,취업률(%),73.552123552
경남정보대학교,전문대학,부산,사립,기존,2023,취업자,1524
경남정보대학교,전문대학,부산,사립,기존,2023,예외자,308
경남정보대학교,전문대학,부산,사립,기존,2023,졸업자,2380
경남정보대학교,전문대학,부산,사립,기존,2022,취업률(%),73.156474820
경남정보대학교,전문대학,부산,사립,기존,2022,취업자,1627
경남정보대학교,전문대학,부산,사립,기존,2022,예외자,319
경남정보대학교,전문대학,부산,사립,기존,2022,졸업자,2543
경민대학교,전문대학,경기,사립,기존,2024,취업률(%),68.185584093
경민대학교,전문대학,경기,사립,기존,2024,취업자,823
경민대학교,전문대학,경기,사립,기존,2024,예외자,253
경민대학교,전문대학,경기,사립,기존,2024,졸업자,1460
경민대학교,전문대학,경기,사립,기존,2023,취업률(%),69.967266776
경민대학교,전문대학,경기,사립,기존,2023,취업자,855
경민대학교,전문대학,경기,사립,기존,2023,예외자,296
경민대학교,전문대학,경기,사립,기존,2023,졸업자,1518
경민대학교,전문대학,경기,사립,기존,2022,취업률(%),71.306818182
경민대학교,전문대학,경기,사립,기존,2022,취업자,1004
경민대학교,전문대학,경기,사립,기존,2022,예외자,249
경민대학교,전문대학,경기,사립,기존,2022,졸업자,1657
경복대학교,전문대학,경기,사립,기존,2024,취업률(%),82.091276719
경복대학교,전문대학,경기,사립,기존,2024,취업자,1421
경복대학교,전문대학,경기,사립,기존,2024,예외자,223
경복대학교,전문대학,경기,사립,기존,2024,졸업자,1954
경복대학교,전문대학,경기,사립,기존,2023,취업률(%),80.576713819
경복대학교,전문대학,경기,사립,기존,2023,취업자,1481
경복대학교,전문대학,경기,사립,기존,2023,예외자,271
경복대학교,전문대학,경기,사립,기존,2023,졸업자,2109
경복대학교,전문대학,경기,사립,기존,2022,취업률(%),79.323109466
경복대학교,전문대학,경기,사립,기존,2022,취업자,1500
경복대학교,전문대학,경기,사립,기존,2022,예외자,286
경복대학교,전문대학,경기,사립,기존,2022,졸업자,2177
경북과학대학교,전문대학,경북,사립,기존,2024,취업률(%),80.544747082
경북과학대학교,전문대학,경북,사립,기존,2024,취업자,414
경북과학대학교,전문대학,경북,사립,기존,2024,예외자,96
경북과학대학교,전문대학,경북,사립,기존,2024,졸업자,610
경북과학대학교,전문대학,경북,사립,기존,2023,취업률(%),75.117370892
경북과학대학교,전문대학,경북,사립,기존,2023,취업자,320
경북과학대학교,전문대학,경북,사립,기존,2023,예외자,289
경북과학대학교,전문대학,경북,사립,기존,2023,졸업자,715
경북과학대학교,전문대학,경북,사립,기존,2022,취업률(%),79.820627803
경북과학대학교,전문대학,경북,사립,기존,2022,취업자,356
경북과학대학교,전문대학,경북,사립,기존,2022,예외자,183
경북과학대학교,전문대학,경북,사립,기존,2022,졸업자,629
경북도립대학교,전문대학,경북,공립,폐교,2024,취업률(%),69.53125
경북도립대학교,전문대학,경북,공립,폐교,2024,취업자,178
경북도립대학교,전문대학,경북,공립,폐교,2024,예외자,28
경북도립대학교,전문대학,경북,공립,폐교,2024,졸업자,284
경북도립대학교,전문대학,경북,공립,폐교,2023,취업률(%),73.75
경북도립대학교,전문대학,경북,공립,폐교,2023,취업자,177
경북도립대학교,전문대학,경북,공립,폐교,2023,예외자,47
경북도립대학교,전문대학,경북,공립,폐교,2023,졸업자,287
경북도립대학교,전문대학,경북,공립,폐교,2022,취업률(%),75.210084034
경북도립대학교,전문대학,경북,공립,폐교,2022,취업자,179
경북도립대학교,전문대학,경북,공립,폐교,2022,예외자,47
경북도립대학교,전문대학,경북,공립,폐교,2022,졸업자,285
경북보건대학교,전문대학,경북,사립,기존,2024,취업률(%),77.602523659
경북보건대학교,전문대학,경북,사립,기존,2024,취업자,246
경북보건대학교,전문대학,경북,사립,기존,2024,예외자,9
경북보건대학교,전문대학,경북,사립,기존,2024,졸업자,326
경북보건대학교,전문대학,경북,사립,기존,2023,취업률(%),79.510703364
경북보건대학교,전문대학,경북,사립,기존,2023,취업자,260
경북보건대학교,전문대학,경북,사립,기존,2023,예외자,9
경북보건대학교,전문대학,경북,사립,기존,2023,졸업자,336
경북보건대학교,전문대학,경북,사립,기존,2022,취업률(%),75.903614458
경북보건대학교,전문대학,경북,사립,기존,2022,취업자,252
경북보건대학교,전문대학,경북,사립,기존,2022,예외자,8
경북보건대학교,전문대학,경북,사립,기존,2022,졸업자,340
경북전문대학교,전문대학,경북,사립,기존,2024,취업률(%),81.028571429
경북전문대학교,전문대학,경북,사립,기존,2024,취업자,709
경북전문대학교,전문대학,경북,사립,기존,2024,예외자,140
경북전문대학교,전문대학,경북,사립,기존,2024,졸업자,1015
경북전문대학교,전문대학,경북,사립,기존,2023,취업률(%),81.456200228
경북전문대학교,전문대학,경북,사립,기존,2023,취업자,716
경북전문대학교,전문대학,경북,사립,기존,2023,예외자,150
경북전문대학교,전문대학,경북,사립,기존,2023,졸업자,1029
경북전문대학교,전문대학,경북,사립,기존,2022,취업률(%),78.935939197
경북전문대학교,전문대학,경북,사립,기존,2022,취업자,727
경북전문대학교,전문대학,경북,사립,기존,2022,예외자,195
경북전문대학교,전문대학,경북,사립,기존,2022,졸업자,1116
경인여자대학교,전문대학,인천,사립,기존,2024,취업률(%),65.284974093
경인여자대학교,전문대학,인천,사립,기존,2024,취업자,882
경인여자대학교,전문대학,인천,사립,기존,2024,예외자,204
경인여자대학교,전문대학,인천,사립,기존,2024,졸업자,1555
경인여자대학교,전문대학,인천,사립,기존,2023,취업률(%),68.651608487
경인여자대학교,전문대학,인천,사립,기존,2023,취업자,1003
경인여자대학교,전문대학,인천,사립,기존,2023,예외자,291
경인여자대학교,전문대학,인천,사립,기존,2023,졸업자,1752
경인여자대학교,전문대학,인천,사립,기존,2022,취업률(%),71.392879450
경인여자대학교,전문대학,인천,사립,기존,2022,취업자,1143
경인여자대학교,전문대학,인천,사립,기존,2022,예외자,293
경인여자대학교,전문대학,인천,사립,기존,2022,졸업자,1894
계명문화대학교,전문대학,대구,사립,기존,2024,취업률(%),62.352122477
계명문화대학교,전문대학,대구,사립,기존,2024,취업자,896
계명문화대학교,전문대학,대구,사립,기존,2024,예외자,258
계명문화대학교,전문대학,대구,사립,기존,2024,졸업자,1695
계명문화대학교,전문대학,대구,사립,기존,2023,취업률(%),62.076271186
계명문화대학교,전문대학,대구,사립,기존,2023,취업자,879
계명문화대학교,전문대학,대구,사립,기존,2023,예외자,458
계명문화대학교,전문대학,대구,사립,기존,2023,졸업자,1874
계명문화대학교,전문대학,대구,사립,기존,2022,취업률(%),64.196762142
계명문화대학교,전문대학,대구,사립,기존,2022,취업자,1031
계명문화대학교,전문대학,대구,사립,기존,2022,예외자,387
계명문화대학교,전문대학,대구,사립,기존,2022,졸업자,1993
계원예술대학교,전문대학,경기,사립,기존,2024,취업률(%),59.866220736
계원예술대학교,전문대학,경기,사립,기존,2024,취업자,537
계원예술대학교,전문대학,경기,사립,기존,2024,예외자,195
계원예술대학교,전문대학,경기,사립,기존,2024,졸업자,1092
계원예술대학교,전문대학,경기,사립,기존,2023,취업률(%),62.247191011
계원예술대학교,전문대학,경기,사립,기존,2023,취업자,554
계원예술대학교,전문대학,경기,사립,기존,2023,예외자,195
계원예술대학교,전문대학,경기,사립,기존,2023,졸업자,1085
계원예술대학교,전문대학,경기,사립,기존,2022,취업률(%),66.600790514
계원예술대학교,전문대학,경기,사립,기존,2022,취업자,674
계원예술대학교,전문대학,경기,사립,기존,2022,예외자,160
계원예술대학교,전문대학,경기,사립,기존,2022,졸업자,1172
광양보건대학교,전문대학,전남,사립,기존,2024,취업률(%),73.076923077
광양보건대학교,전문대학,전남,사립,기존,2024,취업자,38
광양보건대학교,전문대학,전남,사립,기존,2024,예외자,6
광양보건대학교,전문대학,전남,사립,기존,2024,졸업자,58
광양보건대학교,전문대학,전남,사립,기존,2023,취업률(%),68.253968254
광양보건대학교,전문대학,전남,사립,기존,2023,취업자,43
광양보건대학교,전문대학,전남,사립,기존,2023,예외자,5
광양보건대학교,전문대학,전남,사립,기존,2023,졸업자,68
광양보건대학교,전문대학,전남,사립,기존,2022,취업률(%),75.138121547
광양보건대학교,전문대학,전남,사립,기존,2022,취업자,136
광양보건대학교,전문대학,전남,사립,기존,2022,예외자,58
광양보건대학교,전문대학,전남,사립,기존,2022,졸업자,239
광주보건대학교,전문대학,광주,사립,기존,2024,취업률(%),74.889867841
광주보건대학교,전문대학,광주,사립,기존,2024,취업자,850
광주보건대학교,전문대학,광주,사립,기존,2024,예외자,85
광주보건대학교,전문대학,광주,사립,기존,2024,졸업자,1220
광주보건대학교,전문대학,광주,사립,기존,2023,취업률(%),75.021834061
광주보건대학교,전문대학,광주,사립,기존,2023,취업자,859
광주보건대학교,전문대학,광주,사립,기존,2023,예외자,104
광주보건대학교,전문대학,광주,사립,기존,2023,졸업자,1249
광주보건대학교,전문대학,광주,사립,기존,2022,취업률(%),78.595041322
광주보건대학교,전문대학,광주,사립,기존,2022,취업자,951
광주보건대학교,전문대학,광주,사립,기존,2022,예외자,84
광주보건대학교,전문대학,광주,사립,기존,2022,졸업자,1294
구미대학교,전문대학,경북,사립,기존,2024,취업률(%),76.655251142
구미대학교,전문대학,경북,사립,기존,2024,취업자,1343
구미대학교,전문대학,경북,사립,기존,2024,예외자,185
구미대학교,전문대학,경북,사립,기존,2024,졸업자,1937
구미대학교,전문대학,경북,사립,기존,2023,취업률(%),78.725761773
구미대학교,전문대학,경북,사립,기존,2023,취업자,1421
구미대학교,전문대학,경북,사립,기존,2023,예외자,173
구미대학교,전문대학,경북,사립,기존,2023,졸업자,1978
구미대학교,전문대학,경북,사립,기존,2022,취업률(%),78.555555556
구미대학교,전문대학,경북,사립,기존,2022,취업자,1414
구미대학교,전문대학,경북,사립,기존,2022,예외자,202
구미대학교,전문대학,경북,사립,기존,2022,졸업자,2002
국제대학교,전문대학,경기,사립,기존,2024,취업률(%),67.692307692
국제대학교,전문대학,경기,사립,기존,2024,취업자,528
국제대학교,전문대학,경기,사립,기존,2024,예외자,210
국제대학교,전문대학,경기,사립,기존,2024,졸업자,990
국제대학교,전문대학,경기,사립,기존,2023,취업률(%),66.263736264
국제대학교,전문대학,경기,사립,기존,2023,취업자,603
국제대학교,전문대학,경기,사립,기존,2023,예외자,272
국제대학교,전문대학,경기,사립,기존,2023,졸업자,1182
국제대학교,전문대학,경기,사립,기존,2022,취업률(%),68.142361111
국제대학교,전문대학,경기,사립,기존,2022,취업자,785
국제대학교,전문대학,경기,사립,기존,2022,예외자,333
국제대학교,전문대학,경기,사립,기존,2022,졸업자,1485
군산간호대학교,전문대학,전북,사립,기존,2024,취업률(%),77.238805970
군산간호대학교,전문대학,전북,사립,기존,2024,취업자,207
군산간호대학교,전문대학,전북,사립,기존,2024,예외자,3
군산간호대학교,전문대학,전북,사립,기존,2024,졸업자,271
군산간호대학교,전문대학,전북,사립,기존,2023,취업률(%),83.643122677
군산간호대학교,전문대학,전북,사립,기존,2023,취업자,225
군산간호대학교,전문대학,전북,사립,기존,2023,예외자,2
군산간호대학교,전문대학,전북,사립,기존,2023,졸업자,271
군산간호대학교,전문대학,전북,사립,기존,2022,취업률(%),85.263157895
군산간호대학교,전문대학,전북,사립,기존,2022,취업자,243
군산간호대학교,전문대학,전북,사립,기존,2022,예외자,0
군산간호대학교,전문대학,전북,사립,기존,2022,졸업자,285
군장대학교,전문대학,전북,사립,기존,2024,취업률(%),76.086956522
군장대학교,전문대학,전북,사립,기존,2024,취업자,385
군장대학교,전문대학,전북,사립,기존,2024,예외자,99
군장대학교,전문대학,전북,사립,기존,2024,졸업자,605
군장대학교,전문대학,전북,사립,기존,2023,취업률(%),72.982456140
군장대학교,전문대학,전북,사립,기존,2023,취업자,416
군장대학교,전문대학,전북,사립,기존,2023,예외자,182
군장대학교,전문대학,전북,사립,기존,2023,졸업자,752
군장대학교,전문대학,전북,사립,기존,2022,취업률(%),72.240259740
군장대학교,전문대학,전북,사립,기존,2022,취업자,445
군장대학교,전문대학,전북,사립,기존,2022,예외자,147
군장대학교,전문대학,전북,사립,기존,2022,졸업자,763
기독간호대학교,전문대학,광주,사립,기존,2024,취업률(%),85.314685315
기독간호대학교,전문대학,광주,사립,기존,2024,취업자,122
기독간호대학교,전문대학,광주,사립,기존,2024,예외자,1
기독간호대학교,전문대학,광주,사립,기존,2024,졸업자,144
기독간호대학교,전문대학,광주,사립,기존,2023,취업률(%),73.648648649
기독간호대학교,전문대학,광주,사립,기존,2023,취업자,109
기독간호대학교,전문대학,광주,사립,기존,2023,예외자,1
기독간호대학교,전문대학,광주,사립,기존,2023,졸업자,149
기독간호대학교,전문대학,광주,사립,기존,2022,취업률(%),82.876712329
기독간호대학교,전문대학,광주,사립,기존,2022,취업자,121
기독간호대학교,전문대학,광주,사립,기존,2022,예외자,1
기독간호대학교,전문대학,광주,사립,기존,2022,졸업자,147
김포대학교,전문대학,경기,사립,기존,2024,취업률(%),66.006600660
김포대학교,전문대학,경기,사립,기존,2024,취업자,400
김포대학교,전문대학,경기,사립,기존,2024,예외자,126
김포대학교,전문대학,경기,사립,기존,2024,졸업자,732
김포대학교,전문대학,경기,사립,기존,2023,취업률(%),64.110429448
김포대학교,전문대학,경기,사립,기존,2023,취업자,627
김포대학교,전문대학,경기,사립,기존,2023,예외자,185
김포대학교,전문대학,경기,사립,기존,2023,졸업자,1163
김포대학교,전문대학,경기,사립,기존,2022,취업률(%),64.16015625
김포대학교,전문대학,경기,사립,기존,2022,취업자,657
김포대학교,전문대학,경기,사립,기존,2022,예외자,197
김포대학교,전문대학,경기,사립,기존,2022,졸업자,1221
김해대학교,전문대학,경남,사립,기존,2024,취업률(%),78.708133971
김해대학교,전문대학,경남,사립,기존,2024,취업자,329
김해대학교,전문대학,경남,사립,기존,2024,예외자,32
김해대학교,전문대학,경남,사립,기존,2024,졸업자,450
김해대학교,전문대학,경남,사립,기존,2023,취업률(%),81.286549708
김해대학교,전문대학,경남,사립,기존,2023,취업자,278
김해대학교,전문대학,경남,사립,기존,2023,예외자,43
김해대학교,전문대학,경남,사립,기존,2023,졸업자,385
김해대학교,전문대학,경남,사립,기존,2022,취업률(%),77.34375
김해대학교,전문대학,경남,사립,기존,2022,취업자,297
김해대학교,전문대학,경남,사립,기존,2022,예외자,53
김해대학교,전문대학,경남,사립,기존,2022,졸업자,437
나주대학교,전문대학,전남,사립,기존,2024,취업률(%),82.413087935
나주대학교,전문대학,전남,사립,기존,2024,취업자,403
나주대학교,전문대학,전남,사립,기존,2024,예외자,13
나주대학교,전문대학,전남,사립,기존,2024,졸업자,502
나주대학교,전문대학,전남,사립,기존,2023,취업률(%),74.491682070
나주대학교,전문대학,전남,사립,기존,2023,취업자,403
나주대학교,전문대학,전남,사립,기존,2023,예외자,48
나주대학교,전문대학,전남,사립,기존,2023,졸업자,589
나주대학교,전문대학,전남,사립,기존,2022,취업률(%),77.166666667
나주대학교,전문대학,전남,사립,기존,2022,취업자,463
나주대학교,전문대학,전남,사립,기존,2022,예외자,51
나주대학교,전문대학,전남,사립,기존,2022,졸업자,651
농협대학교,전문대학,경기,사립,기존,2024,취업률(%),90.425531915
농협대학교,전문대학,경기,사립,기존,2024,취업자,85
농협대학교,전문대학,경기,사립,기존,2024,예외자,0
농협대학교,전문대학,경기,사립,기존,2024,졸업자,94
농협대학교,전문대학,경기,사립,기존,2023,취업률(%),93.529411765
농협대학교,전문대학,경기,사립,기존,2023,취업자,159
농협대학교,전문대학,경기,사립,기존,2023,예외자,2
농협대학교,전문대학,경기,사립,기존,2023,졸업자,172
농협대학교,전문대학,경기,사립,기존,2022,취업률(%),92.024539877
농협대학교,전문대학,경기,사립,기존,2022,취업자,150
농협대학교,전문대학,경기,사립,기존,2022,예외자,0
농협대학교,전문대학,경기,사립,기존,2022,졸업자,163
대경대학교,전문대학,경북,사립,기존,2024,취업률(%),72.231270358
대경대학교,전문대학,경북,사립,기존,2024,취업자,887
대경대학교,전문대학,경북,사립,기존,2024,예외자,207
대경대학교,전문대학,경북,사립,기존,2024,졸업자,1435
대경대학교,전문대학,경북,사립,기존,2023,취업률(%),74.428822496
대경대학교,전문대학,경북,사립,기존,2023,취업자,847
대경대학교,전문대학,경북,사립,기존,2023,예외자,253
대경대학교,전문대학,경북,사립,기존,2023,졸업자,1391
대경대학교,전문대학,경북,사립,기존,2022,취업률(%),74.456993918
대경대학교,전문대학,경북,사립,기존,2022,취업자,857
대경대학교,전문대학,경북,사립,기존,2022,예외자,263
대경대학교,전문대학,경북,사립,기존,2022,졸업자,1414
대구공업대학교,전문대학,대구,사립,기존,2024,취업률(%),68.779342723
대구공업대학교,전문대학,대구,사립,기존,2024,취업자,293
대구공업대학교,전문대학,대구,사립,기존,2024,예외자,195
대구공업대학교,전문대학,대구,사립,기존,2024,졸업자,621
대구공업대학교,전문대학,대구,사립,기존,2023,취업률(%),67.833698031
대구공업대학교,전문대학,대구,사립,기존,2023,취업자,310
대구공업대학교,전문대학,대구,사립,기존,2023,예외자,326
대구공업대학교,전문대학,대구,사립,기존,2023,졸업자,783
대구공업대학교,전문대학,대구,사립,기존,2022,취업률(%),67.263843648
대구공업대학교,전문대학,대구,사립,기존,2022,취업자,413
대구공업대학교,전문대학,대구,사립,기존,2022,예외자,185
대구공업대학교,전문대학,대구,사립,기존,2022,졸업자,799
대구과학대학교,전문대학,대구,사립,기존,2024,취업률(%),75.829725830
대구과학대학교,전문대학,대구,사립,기존,2024,취업자,1051
대구과학대학교,전문대학,대구,사립,기존,2024,예외자,126
대구과학대학교,전문대학,대구,사립,기존,2024,졸업자,1512
대구과학대학교,전문대학,대구,사립,기존,2023,취업률(%),73.830293418
대구과학대학교,전문대학,대구,사립,기존,2023,취업자,931
대구과학대학교,전문대학,대구,사립,기존,2023,예외자,173
대구과학대학교,전문대학,대구,사립,기존,2023,졸업자,1434
대구과학대학교,전문대학,대구,사립,기존,2022,취업률(%),72.954014030
대구과학대학교,전문대학,대구,사립,기존,2022,취업자,936
대구과학대학교,전문대학,대구,사립,기존,2022,예외자,196
대구과학대학교,전문대학,대구,사립,기존,2022,졸업자,1479
대구보건대학교,전문대학,대구,사립,기존,2024,취업률(%),77.677296525
대구보건대학교,전문대학,대구,사립,기존,2024,취업자,1632
대구보건대학교,전문대학,대구,사립,기존,2024,예외자,187
대구보건대학교,전문대학,대구,사립,기존,2024,졸업자,2288
대구보건대학교,전문대학,대구,사립,기존,2023,취업률(%),76.796618131
대구보건대학교,전문대학,대구,사립,기존,2023,취업자,1635
대구보건대학교,전문대학,대구,사립,기존,2023,예외자,216
대구보건대학교,전문대학,대구,사립,기존,2023,졸업자,2345
대구보건대학교,전문대학,대구,사립,기존,2022,취업률(%),77.731287773
대구보건대학교,전문대학,대구,사립,기존,2022,취업자,1672
대구보건대학교,전문대학,대구,사립,기존,2022,예외자,249
대구보건대학교,전문대학,대구,사립,기존,2022,졸업자,2400
대덕대학교,전문대학,대전,사립,기존,2024,취업률(%),71.725239617
대덕대학교,전문대학,대전,사립,기존,2024,취업자,449
대덕대학교,전문대학,대전,사립,기존,2024,예외자,169
대덕대학교,전문대학,대전,사립,기존,2024,졸업자,795
대덕대학교,전문대학,대전,사립,기존,2023,취업률(%),72.082878953
대덕대학교,전문대학,대전,사립,기존,2023,취업자,661
대덕대학교,전문대학,대전,사립,기존,2023,예외자,221
대덕대학교,전문대학,대전,사립,기존,2023,졸업자,1138
대덕대학교,전문대학,대전,사립,기존,2022,취업률(%),70.551601423
대덕대학교,전문대학,대전,사립,기존,2022,취업자,793
대덕대학교,전문대학,대전,사립,기존,2022,예외자,308
대덕대학교,전문대학,대전,사립,기존,2022,졸업자,1432
대동대학교,전문대학,부산,사립,기존,2024,취업률(%),77.746478873
대동대학교,전문대학,부산,사립,기존,2024,취업자,276
대동대학교,전문대학,부산,사립,기존,2024,예외자,10
대동대학교,전문대학,부산,사립,기존,2024,졸업자,365
대동대학교,전문대학,부산,사립,기존,2023,취업률(%),73.953488372
대동대학교,전문대학,부산,사립,기존,2023,취업자,318
대동대학교,전문대학,부산,사립,기존,2023,예외자,29
대동대학교,전문대학,부산,사립,기존,2023,졸업자,459
대동대학교,전문대학,부산,사립,기존,2022,취업률(%),75.189873418
대동대학교,전문대학,부산,사립,기존,2022,취업자,297
대동대학교,전문대학,부산,사립,기존,2022,예외자,38
대동대학교,전문대학,부산,사립,기존,2022,졸업자,433
대림대학교,전문대학,경기,사립,기존,2024,취업률(%),79.758828596
대림대학교,전문대학,경기,사립,기존,2024,취업자,1852
대림대학교,전문대학,경기,사립,기존,2024,예외자,327
대림대학교,전문대학,경기,사립,기존,2024,졸업자,2649
대림대학교,전문대학,경기,사립,기존,2023,취업률(%),80.541760722
대림대학교,전문대학,경기,사립,기존,2023,취업자,1784
대림대학교,전문대학,경기,사립,기존,2023,예외자,286
