기준연도,학교종류,설립구분,지역,상태,학교,단과대학,학과,입학정원,수업료,등록금,관련학과
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,수산생명의학과,139,"8,314,647.5","8,314,647.5",
2026,대학교,사립,충남,기존,선문대학교,공과대학,스마트정보통신공학과,205,"8,894,000","8,894,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,스포츠과학과,42,"8,424,000","8,424,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,스포츠과학부,215,"8,272,000","8,272,000",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,식품공학・영양학부,88,"8,354,909.1","8,354,909.1",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,식품과학부,89,"8,272,000","8,272,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,신소재공학과,85,"8,894,000","8,894,000",
2026,대학교,사립,충남,기존,선문대학교,신학대학,신학과,120,"7,208,000","7,208,000",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,아시아문화학부,40,"7,322,000","7,322,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,에너지화학공학과,91,"8,894,000","8,894,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,영상예술학과,86,"8,894,000","8,894,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,영화영상학과,81,"8,969,061.7","8,969,061.7",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,외국어학부 러시아어전공,48,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,외국어학부 러시아중앙아시아전공,17,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,외국어학부 스페인어중남미전공,96,"7,206,416.7","7,206,416.7",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,외국어학부 영어전공,36,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,외국어학부 영어학전공,96,"7,219,083.3","7,219,083.3",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,외국어학부 일본어전공,183,"7,213,191.3","7,213,191.3",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,외국어학부 중국어문화전공,84,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,응급구조학과,170,"8,934,235.3","8,934,235.3",
2026,대학교,사립,충남,기존,선문대학교,자유전공대학,자유전공학부,194,"8,346,833.5","8,346,833.5",
2026,대학교,사립,충남,기존,선문대학교,공과대학,전자공학과,260,"8,927,323.1","8,927,323.1",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,정치・국제학과,63,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,제약생명공학과,201,"8,734,388.1","8,734,388.1",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,제약화장품학과,68,"8,894,000","8,894,000",
2026,대학교,사립,충남,기존,선문대학교,공과대학,지능로봇공학과,36,"9,046,000","9,046,000",
2026,대학교,사립,충남,기존,선문대학교,건강보건대학,치위생학과,168,"8,933,809.5","8,933,809.5",
2026,대학교,사립,충남,기존,선문대학교,공과대학,컴퓨터공학부,519,"8,932,659","8,932,659",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,태권도학과,35,"8,424,000","8,424,000",
2026,대학교,사립,충남,기존,선문대학교,예술체육대학,피트니스재활학과,37,"8,424,000","8,424,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,한국문학콘텐츠창작학과,21,"7,170,000","7,170,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,항공관광학부,54,"7,386,000","7,386,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,항공서비스학과,30,"7,538,000","7,538,000",
2026,대학교,사립,충남,기존,선문대학교,인문사회대학,행정・공기업학과,85,"7,170,000","7,170,000",
2026,대학교,사립,경기,기존,성결대학교,IT공과대학,IT공과대학자율전공학부,42,"8,766,000","8,766,000",
2026,대학교,사립,경기,기존,성결대학교,글로벌경영기술대학,경영학과,276,"6,978,029","6,978,029",
2026,대학교,사립,경기,기존,성결대학교,미래인재융합대학,공학계열자율전공학부,52,"8,936,000","8,936,000",
2026,대학교,사립,경기,기존,성결대학교,글로벌경영기술대학,관광개발학과,80,"6,946,000","6,946,000",
2026,대학교,사립,경기,기존,성결대학교,사회과학대학,관광학과,66,"7,031,000","7,031,000",
2026,대학교,사립,경기,기존,성결대학교,인문대학,국어국문학과,130,"6,985,230.8","6,985,230.8",
2026,대학교,사립,경기,기존,성결대학교,사회과학대학,국제개발협력학과,146,"6,984,424.7","6,984,424.7",
2026,대학교,사립,경기,기존,성결대학교,글로벌경영기술대학,글로벌경영기술대학자율전공학부,34,"7,553,000","7,553,000",
2026,대학교,사립,경기,기존,성결대학교,글로벌경영기술대학,글로벌물류학과,124,"7,031,000","7,031,000",
2026,대학교,사립,경기,기존,성결대학교,글로벌경영기술대학,글로벌물류학부,150,"6,946,000","6,946,000",
2026,대학교,사립,경기,기존,성결대학교,신학대학,기독교교육상담학과,160,"6,988,500","6,988,500",
2026,대학교,사립,경기,기존,성결대학교,IT공과대학,도시디자인정보공학과,130,"8,805,230.8","8,805,230.8",
2026,대학교,사립,경기,기존,성결대학교,신학대학,문화선교학과,60,"6,946,000","6,946,000",
2026,대학교,사립,경기,기존,성결대학교,IT공과대학,미디어소프트웨어학과,256,"8,804,515.6","8,804,515.6",
2026,대학교,사립,경기,기존,성결대학교,예술대학,뷰티디자인학과,160,"9,728,500","9,728,500",
2026,대학교,사립,경기,기존,성결대학교,사회과학대학,사회과학대학자율전공학부,37,"6,946,000","6,946,000",
2026,대학교,사립,경기,기존,성결대학교,사회과학대학,사회복지학과,332,"6,979,283.1","6,979,283.1",
2026,대학교,사립,경기,기존,성결대학교,글로벌경영기술대학,산업경영공학과,220,"8,804,636.4","8,804,636.4",
2026,대학교,사립,경기,기존,성결대학교,신학대학,신학과,180,"6,988,500","6,988,500",
2026,대학교,사립,경기,기존,성결대학교,신학대학,신학대학자율전공학부,15,"6,946,000","6,946,000",
2026,대학교,사립,경기,기존,성결대학교,예술대학,실용음악과,84,"9,686,000","9,686,000",
2026,대학교,사립,경기,기존,성결대학교,예술대학,실용음악예술학과,35,"9,856,000","9,856,000",
2026,대학교,사립,경기,기존,성결대학교,예술대학,연기예술학과,100,"9,728,500","9,728,500",
2026,대학교,사립,경기,기존,성결대학교,인문대학,영어영문학과,260,"6,978,692.3","6,978,692.3",
2026,대학교,사립,경기,기존,성결대학교,예술대학,영화영상학과,130,"9,731,769.2","9,731,769.2",
2026,대학교,사립,경기,기존,성결대학교,사범대학,유아교육과,160,"6,988,500","6,988,500",
2026,대학교,사립,경기,기존,성결대학교,미래인재융합대학,융합학부,13,"8,330,000","8,330,000",
2026,대학교,사립,경기,기존,성결대학교,예술대학,음악학부,80,"9,686,000","9,686,000",
2026,대학교,사립,경기,기존,성결대학교,인문대학,인문대학자율전공학부,22,"6,946,000","6,946,000",
2026,대학교,사립,경기,기존,성결대학교,미래인재융합대학,인문사회계열자율전공학부,100,"7,116,000","7,116,000",
2026,대학교,사립,경기,기존,성결대학교,미래인재융합대학,자율전공학부,202,"7,639,841.6","7,639,841.6",
2026,대학교,사립,경기,기존,성결대학교,IT공과대학,정보통신공학과,256,"8,804,515.6","8,804,515.6",
2026,대학교,사립,경기,기존,성결대학교,인문대학,중어중문학과,146,"6,984,424.7","6,984,424.7",
2026,대학교,사립,경기,기존,성결대학교,사범대학,체육교육과,160,"8,808,500","8,808,500",
2026,대학교,사립,경기,기존,성결대학교,IT공과대학,컴퓨터공학과,254,"8,804,149.6","8,804,149.6",
2026,대학교,사립,경기,기존,성결대학교,사회과학대학,행정학과,160,"6,946,000","6,946,000",
2026,대학교,사립,경기,기존,성결대학교,사회과학대학,행정학부,100,"7,031,000","7,031,000",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,IT융합자율학부,139,"8,168,000","8,168,000",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,경영학부(인문사회),137,"7,216,251.1","7,216,251.1",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,미디어콘텐츠융합자율학부,74,"8,168,000","8,168,000",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,미디어콘텐츠융합학부,250,"8,037,222.4","8,037,222.4",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,미래융합학부,137,"8,038,148.9","8,038,148.9",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,사회융합자율학부,154,"7,042,000","7,042,000",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,사회융합학부,277,"7,216,693.1","7,216,693.1",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,소프트웨어융합학부,357,"8,037,362.5","8,037,362.5",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,인문융합자율학부,135,"7,042,000","7,042,000",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,인문융합콘텐츠학부,220,"7,217,963.6","7,217,963.6",
2026,대학교,사립,서울,기존,성공회대학교,단과대구분없음,자유전공학부,128,"7,687,200","7,687,200",
2026,대학교,사립,서울,기존,성균관대학교,공과대학,건설환경공학부,253,"9,836,000","9,836,000",
2026,대학교,사립,서울,기존,성균관대학교,공과대학,건축학과,164,"9,883,000","9,883,000",
2026,대학교,사립,서울,기존,성균관대학교,경영대학,경영학과,794,"7,549,093.2","7,549,093.2",
2026,대학교,사립,서울,기존,성균관대학교,경제대학,경제학과,258,"7,506,000","7,506,000",
2026,대학교,사립,서울,기존,성균관대학교,단과대구분없음,공학계열,577,"10,024,000","10,024,000",
2026,대학교,사립,서울,기존,성균관대학교,사범대학,교육학과,140,"7,553,000","7,553,000",
2026,대학교,사립,서울,기존,성균관대학교,문과대학,국어국문학과,143,"7,506,000","7,506,000",
2026,대학교,사립,서울,기존,성균관대학교,경영대학,글로벌경영학과,444,"11,721,189.2","11,721,189.2",
2026,대학교,사립,서울,기존,성균관대학교,경제대학,글로벌경제학과,380,"10,490,526.3","10,490,526.3",
2026,대학교,사립,서울,기존,성균관대학교,사회과학대학,글로벌리더학부,296,"9,019,189.2","9,019,189.2",
2026,대학교,사립,서울,기존,성균관대학교,단과대구분없음,글로벌바이오메디컬공학과,222,"9,879,189.2","9,879,189.2",
2026,대학교,사립,서울,기존,성균관대학교,소프트웨어융합대학,글로벌융합학부,184,"9,018,913","9,018,913",
2026,대학교,사립,서울,기존,성균관대학교,공과대학,기계공학부,410,"9,836,000","9,836,000",
2026,대학교,사립,서울,기존,성균관대학교,공과대학,나노공학과,147,"9,836,000","9,836,000",
2026,대학교,사립,서울,기존,성균관대학교,단과대구분없음,데이터사이언스융합전공,29,"8,976,000","8,976,000",
2026,대학교,사립,서울,기존,성균관대학교,문과대학,독어독문학과,98,"7,506,000","7,506,000",
2026,대학교,사립,서울,기존,성균관대학교,예술대학,디자인학과,152,"9,883,000","9,883,000",
2026,대학교,사립,서울,기존,성균관대학교,문과대학,러시아어문학과,83,"7,506,000","7,506,000",
2026,대학교,사립,서울,기존,성균관대학교,예술대학,무용학과,148,"9,883,000","9,883,000",
2026,대학교,사립,서울,기존,성균관대학교,문과대학,문헌정보학과,129,"7,506,000","7,506,000",
2026,대학교,사립,서울,기존,성균관대학교,자연과학대학,물리학과,111,"8,708,000","8,708,000",
2026,대학교,사립,서울,기존,성균관대학교,사회과학대학,미디어커뮤니케이션학과,133,"7,506,000","7,506,000",
2026,대학교,사립,서울,기존,성균관대학교,예술대학,미술학과,148,"9,883,000","9,883,000",
2026,대학교,사립,서울,기존,성균관대학교,생명공학대학,바이오메카트로닉스학과,113,"9,836,000","9,836,000",
2026,대학교,사립,서울,기존,성균관대학교,약학대학,바이오신약・규제과학과,33,"8,896,000","8,896,000",
2026,대학교,사립,서울,기존,성균관대학교,정보통신대학,반도체융합공학과,198,"9,898,666.7","9,898,666.7",
2026,대학교,사립,서울,기존,성균관대학교,문과대학,사학과,102,"7,506,000","7,506,000",
2026,대학교,사립,서울,기존,성균관대학교,단과대구분없음,사회과학계열,406,"7,694,000","7,694,000",
